X,Y,Z
0.87675476,4.6834717,0
0.9715729,4.7203674,0
0.9874115,4.7487946,0
0.9369812,4.760803,0
0.80885315,4.7465973,0
0.6511383,4.6875305,0
0.50935364,4.6278534,0
0.42156982,4.580673,0
0.43626404,4.5508423,0
0.48262024,4.5281525,0
0.526474,4.497528,0
0.5480194,4.4843903,0
0.5062256,4.46373,0
0.41038513,4.4375763,0
0.29144287,4.3925934,0
0.13560486,4.332428,0
-0.11053467,4.281082,0
-0.17401123,4.273178,0
-0.18153381,4.2890472,0
-0.14100647,4.2947235,0
0.08387756,4.2775116,0
0.16609192,4.256729,0
0.2170105,4.2164307,0
0.22520447,4.1701202,0
0.17871094,4.130417,0
0.12724304,4.1240845,0
0.09410095,4.1409454,0
0.083984375,4.1829834,0
0.1219635,4.240616,0
0.22673035,4.2805786,0
0.357193,4.3167725,0
0.4493866,4.3517303,0
0.5034027,4.348175,0
0.53738403,4.3378143,0
0.53759766,4.349945,0
0.48277283,4.360214,0
0.4421692,4.3726654,0
0.4011383,4.3911133,0
0.3929901,4.402466,0
0.42477417,4.402466,0
0.4669037,4.3983,0
0.50393677,4.4015045,0
0.5137329,4.394058,0
0.5077667,4.378418,0
0.4917755,4.361206,0
0.47094727,4.3885345,0
0.43170166,4.407028,0
0.4028778,4.4211426,0
0.4000244,4.4304504,0
0.42112732,4.448242,0
0.4570923,4.470108,0
0.4810028,4.486908,0
0.5217285,4.4806824,0
0.5050659,4.46463,0
0.4772644,4.4599304,0
0.45872498,4.453354,0
0.42836,4.4394836,0
0.38206482,4.4168243,0
0.347229,4.439316,0
0.3425598,4.4527435,0
0.33200073,4.4501038,0
0.29968262,4.4361267,0
0.29901123,4.4177094,0
0.32774353,4.400772,0
0.36465454,4.3878174,0
0.378479,4.3692627,0
0.34770203,4.350815,0
0.32261658,4.335022,0
0.3138275,4.3306427,0
0.32774353,4.3306427,0
0.33538818,4.354019,0
0.33151245,4.3477325,0
0.31637573,4.331909,0
0.30574036,4.3306427,0
0.2874298,4.3306427,0
0.25558472,4.31044,0
0.24919128,4.294876,0
0.25836182,4.300705,0
0.26763916,4.3203583,0
0.27685547,4.317322,0
0.29634094,4.317276,0
0.32730103,4.326599,0
0.33538818,4.3358,0
0.34996033,4.3378143,0
0.35557556,4.335678,0
0.33538818,4.3263855,0
0.32269287,4.304428,0
0.29821777,4.273178,0
0.28559875,4.279846,0
0.26713562,4.2875366,0
0.26467896,4.2877502,0
0.31134033,4.301834,0
0.37046814,4.329422,0
0.41218567,4.357147,0
0.4386444,4.382263,0
0.44683838,4.388092,0
0.42112732,4.382599,0
0.3834076,4.38002,0
0.3421631,4.3640137,0
0.318985,4.3639526,0
0.3072052,4.3864136,0
0.30665588,4.396805,0
0.3213501,4.4098053,0
0.3868866,4.4053802,0
0.45933533,4.4174347,0
0.48171997,4.4374695,0
0.4814453,4.474228,0
0.4653473,4.481476,0
0.40023804,4.470581,0
0.37464905,4.4852753,0
0.3479004,4.4886475,0
0.33616638,4.479126,0
0.3425598,4.4457855,0
0.3474884,4.409195,0
0.36364746,4.402466,0
0.36782837,4.400589,0
0.39042664,4.387314,0
0.41204834,4.386917,0
0.4206543,4.3889923,0
0.4143982,4.3921814,0
0.40422058,4.388092,0
0.39283752,4.388092,0
0.4041748,4.3809204,0
0.43515015,4.3933716,0
0.4627533,4.414917,0
0.45635986,4.434555,0
0.4534912,4.4559326,0
0.46385193,4.4535522,0
0.47885132,4.4452057,0
0.46961975,4.4356384,0
0.45187378,4.4540863,0
0.42408752,4.4599304,0
0.40481567,4.4599304,0
0.3961792,4.463257,0
0.405365,4.483124,0
0.4212799,4.4955444,0
0.40971375,4.4862976,0
0.40446472,4.485901,0
0.40068054,4.4886475,0
0.39283752,4.4958344,0
0.38935852,4.481903,0
0.3856659,4.450302,0
0.37083435,4.4226685,0
0.35406494,4.402466,0
0.33538818,4.4116974,0
0.34204102,4.4168243,0
0.34820557,4.4168243,0
0.35357666,4.424179,0
0.38703918,4.4426575,0
0.40782166,4.452118,0
0.41708374,4.4455566,0
0.42156982,4.4455566,0
0.4147339,4.459244,0
0.3965454,4.4581757,0
0.3856659,4.4527435,0
0.37971497,4.4527435,0
0.3864441,4.4535217,0
0.39283752,4.4685364,0
0.39775085,4.486374,0
0.41404724,4.516693,0
0.43780518,4.5173798,0
0.44311523,4.5055084,0
0.4491577,4.4958344,0
0.466568,4.5164185,0
0.4850769,4.5010986,0
0.5035248,4.4835815,0
0.49339294,4.4886475,0
0.5119171,4.4907227,0
0.53466797,4.504196,0
0.55633545,4.5165253,0
0.5903015,4.5185547,0
0.6179962,4.5277863,0
0.6351776,4.5317535,0
0.6450653,4.532852,0
0.6703491,4.567322,0
0.6886444,4.599045,0
0.69451904,4.6236267,0
0.69451904,4.6264496,0
0.6979065,4.639084,0
0.70713806,4.630295,0
0.7080841,4.60997,0
0.6871033,4.6013184,0
0.66841125,4.6152954,0
0.66578674,4.617935,0
0.6744232,4.625122,0
0.6908264,4.635803,0
0.7356262,4.652313,0
0.76693726,4.676605,0
0.7839203,4.697571,0
0.8114624,4.711319,0
0.82328796,4.717972,0
0.82380676,4.7168884,0
0.81292725,4.6968384,0
0.77934265,4.6654053,0
0.74186707,4.660309,0
0.70770264,4.6538544,0
0.6799164,4.6538544,0
0.6660614,4.646942,0
0.65496826,4.630493,0
0.64424133,4.621216,0
0.63223267,4.617935,0
0.6092682,4.5954285,0
0.618454,4.5803375,0
0.6276703,4.5776367,0
0.62986755,4.589142,0
0.62779236,4.5943146,0
0.62268066,4.593292,0
0.62268066,4.59639,0
0.631897,4.6199646,0
0.64108276,4.632309,0
0.6318207,4.6427307,0
0.62268066,4.632309,0
0.62705994,4.632309,0
0.6412811,4.632309,0
0.64424133,4.651306,0
0.66934204,4.678955,0
0.6939392,4.7035675,0
0.7123871,4.695282,0
0.73069763,4.6825867,0
0.7423096,4.6755066,0
0.743103,4.6521606,0
0.705307,4.6337433,0
0.6572876,4.632309,0
0.60513306,4.632309,0
0.5812073,4.632309,0
0.5659027,4.625458,0
0.5846405,4.6373444,0
0.60014343,4.6466675,0
0.6147003,4.6263123,0
0.6505127,4.623535,0
0.6729584,4.6069794,0
0.67863464,4.585022,0
0.68548584,4.589813,0
0.6579895,4.6015778,0
0.63494873,4.6107635,0
0.62986755,4.624222,0
0.62431335,4.623474,0
0.6335907,4.614197,0
0.64286804,4.616577,0
0.6729584,4.6336517,0
0.6729584,4.6494904,0
0.67781067,4.6538544,0
0.69395447,4.6607513,0
0.7232971,4.655655,0
0.7526398,4.6610413,0
0.7591553,4.6610413,0
0.7501831,4.6843567,0
0.73760986,4.696945,0
0.73760986,4.696945,0
0.7446289,4.696945,0
0.7467804,4.680588,0
0.7437897,4.667221,0
0.7191162,4.636368,0
0.69247437,4.6230774,0
0.68014526,4.6107635,0
0.68014526,4.6159363,0
0.6652832,4.617935,0
0.64424133,4.6201324,0
0.6528778,4.625122,0
0.67762756,4.6314697,0
0.715271,4.6576843,0
0.75146484,4.6687164,0
0.7537079,4.671921,0
0.7659912,4.6829224,0
0.7542877,4.684906,0
0.72691345,4.6575165,0
0.69000244,4.601059,0
0.66729736,4.584854,0
0.64424133,4.6104126,0
0.6332092,4.6416473,0
0.6079254,4.6610413,0
0.59869385,4.6658936,0
0.6031189,4.6799774,0
0.6280365,4.6825867,0
0.6672821,4.6754,0
0.6693878,4.678955,0
0.6600647,4.6768646,0
0.64372253,4.6825867,0
0.6343689,4.679901,0
0.6345825,4.66597,0
0.63705444,4.654236,0
0.6475067,4.643387,0
0.66604614,4.6397552,0
0.67874146,4.6351013,0
0.6650543,4.625122,0
0.65304565,4.622345,0
0.63438416,4.6228485,0
0.61605835,4.625122,0
0.6026306,4.617935,0
0.5749817,4.6139984,0
0.5591736,4.6107635,0
0.5652313,4.6187744,0
0.5652313,4.628067,0
0.57528687,4.6474,0
0.5867157,4.66098,0
0.59594727,4.6773834,0
0.60113525,4.6825867,0
0.607254,4.6887054,0
0.6144104,4.696945,0
0.5986328,4.696945,0
0.57081604,4.696945,0
0.5650482,4.6894226,0
0.5535736,4.6664886,0
0.5393677,4.6380615,0
0.53004456,4.6451874,0
0.5267029,4.6551514,0
0.51831055,4.6610413,0
0.52212524,4.6610413,0
0.5232849,4.6754,0
0.5507965,4.670639,0
0.57858276,4.6565704,0
0.59988403,4.6538544,0
0.62997437,4.6639557,0
0.66571045,4.6754,0
0.6842041,4.6754,0
0.7180786,4.6759033,0
0.7524719,4.6825867,0
0.77560425,4.6872253,0
0.8143616,4.6897736,0
0.8309784,4.696945,0
0.8383789,4.7043457,0
0.8510742,4.699829,0
0.8740845,4.696213,0
0.8740845,4.6897736,0
0.8740845,4.6897736,0
0.8601532,4.6897736,0
0.8597107,4.6879272,0
0.85365295,4.676529,0
0.8399658,4.6754,0
0.8390045,4.6770782,0
0.84825134,4.7014313,0
0.8575134,4.7384644,0
0.8526306,4.761368,0
0.8099365,4.7576294,0
0.7572479,4.743164,0
0.72032166,4.7400513,0
0.6924896,4.7174683,0
0.6770477,4.714386,0
0.6626282,4.7184906,0
0.6441803,4.696884,0
0.63705444,4.6875763,0
0.6203003,4.6825867,0
0.58317566,4.6825867,0
0.5555725,4.672928,0
0.54039,4.6610413,0
0.5258179,4.65036,0
0.4853058,4.645981,0
0.45280457,4.6204376,0
0.44311523,4.602066,0
0.44955444,4.59639,0
0.4588318,4.5793304,0
0.4646759,4.5642395,0
0.47566223,4.5659637,0
0.49339294,4.588806,0
0.49339294,4.584503,0
0.48886108,4.602783,0
0.4862213,4.623993,0
0.5209961,4.6266327,0
0.55444336,4.6430817,0
0.5820923,4.6594696,0
0.60214233,4.676407,0
0.618103,4.700165,0
0.62734985,4.7325287,0
0.64334106,4.7265625,0
0.676239,4.7367554,0
0.69851685,4.718216,0
0.7259369,4.6999207,0
0.73760986,4.689087,0
0.74324036,4.6853943,0
0.7519684,4.6945496,0
0.7588043,4.738022,0
0.7501526,4.7598267,0
0.74868774,4.775955,0
0.7400665,4.775955,0
0.7312012,4.7615967,0
0.7405243,4.7674255,0
0.73487854,4.775955,0
0.7021332,4.78302,0
0.6938324,4.783142,0
0.6648712,4.7871704,0
0.63430786,4.790329,0
0.6216583,4.7729187,0
0.6124573,4.75441,0
0.598053,4.7492676,0
0.58677673,4.75441,0
0.58677673,4.75441,0
0.58677673,4.737381,0
0.5677643,4.7130127,0
0.54714966,4.696945,0
0.51930237,4.690262,0
0.4807434,4.6447754,0
0.44198608,4.595825,0
0.40971375,4.577347,0
0.3867798,4.558838,0
0.36553955,4.546829,0
0.37408447,4.5433044,0
0.39266968,4.528244,0
0.4056244,4.5301666,0
0.43728638,4.5465546,0
0.4651184,4.555832,0
0.50213623,4.565094,0
0.54164124,4.587677,0
0.57133484,4.59639,0
0.5939636,4.6037445,0
0.58821106,4.5992737,0
0.58677673,4.5676575,0
0.5921478,4.5676575,0
0.610672,4.5533447,0
0.61550903,4.5325317,0
0.6172333,4.5317535,0
0.64160156,4.5506744,0
0.68800354,4.5911713,0
0.7182617,4.634506,0
0.75190735,4.6652985,0
0.8130188,4.7023315,0
0.88708496,4.7393646,0
0.94429016,4.741867,0
1.0013428,4.7433167,0
1.0237427,4.746048,0
1.0148621,4.755356,0
0.98709106,4.767639,0
0.9540405,4.7862396,0
0.888443,4.790329,0
0.8369446,4.7675476,0
0.78749084,4.747223,0
0.73490906,4.728363,0
0.69828796,4.6686096,0
0.66841125,4.6264343,0
0.6188202,4.589905,0
0.5647125,4.5522766,0
0.5324402,4.4967346,0
0.47750854,4.462784,0
0.41270447,4.4535217,0
0.36611938,4.4429626,0
0.3324585,4.4244537,0
0.2992401,4.4059296,0
0.2632599,4.3803406,0
0.25393677,4.364105,0
0.24475098,4.3593597,0
0.22888184,4.33313,0
0.1950531,4.289566,0
0.17408752,4.265991,0
0.16461182,4.2715454,0
0.17167664,4.288025,0
0.2043457,4.2947235,0
0.24604797,4.2947235,0
0.26971436,4.28804,0
0.29385376,4.296295,0
0.2957611,4.3019104,0
0.2980652,4.3134613,0
0.30014038,4.314911,0
0.30665588,4.290909,0
0.30181885,4.2635193,0
0.29249573,4.2379303,0
0.29408264,4.2229004,0
0.30718994,4.226761,0
0.32569885,4.2300873,0
0.31298828,4.238922,0
0.30952454,4.2573853,0
0.32373047,4.2808533,0
0.3635254,4.3016815,0
0.40486145,4.3366547,0
0.44815063,4.356247,0
0.46972656,4.3654785,0
0.4799652,4.389023,0
0.4862213,4.397995,0
0.4862213,4.4180145,0
0.47184753,4.4456635,0
0.4697113,4.4506073,0
0.460495,4.4497223,0
0.44491577,4.459015,0
0.44433594,4.479019,0
0.45355225,4.463852,0
0.4521942,4.4546356,0
0.44293213,4.4457245,0
0.4359436,4.4503937,0
0.4359436,4.4455566,0
0.4165802,4.4326477,0
0.390213,4.3959045,0
0.378479,4.363083,0
0.378479,4.353821,0
0.378479,4.3306427,0
0.37600708,4.3306427,0
0.3667755,4.326126,0
0.35087585,4.323456,0
0.3497467,4.321884,0
0.3605194,4.309082,0
0.38815308,4.313141,0
0.42248535,4.316269,0
0.4359436,4.3182983,0
0.4220276,4.323456,0
0.4143982,4.330139,0
0.41992188,4.3250885,0
0.40698242,4.326935,0
0.4000244,4.323456,0
0.3987732,4.324066,0
0.38839722,4.333374,0
0.39283752,4.3667755,0
0.4135437,4.3947144,0
0.44132996,4.424011,0
0.47297668,4.424011,0
0.4862213,4.424011,0
0.4968109,4.424011,0
0.52508545,4.4269714,0
0.5143738,4.4262085,0
0.49371338,4.402954,0
0.47506714,4.396515,0
0.46063232,4.3728485,0
0.457489,4.378662,0
0.45939636,4.3818665,0
0.4749298,4.4004364,0
0.4998474,4.4376373,0
0.5296478,4.4675446,0
0.5617981,4.5023956,0
0.60383606,4.534439,0
0.6217804,4.5335236,0
0.62268066,4.5233154,0
0.6193695,4.5140686,0
0.6047516,4.510208,0
0.58654785,4.517151,0
0.57958984,4.505371,0
0.5840454,4.486923,0
0.58677673,4.4619446,0
0.58813477,4.458557,0
0.59046936,4.4423065,0
0.5645447,4.4256287,0
0.55085754,4.4235535,0
0.5458069,4.4092407,0
0.5272827,4.390671,0
0.5155029,4.388092,0
0.47418213,4.363312,0
0.44662476,4.352188,0
0.4244995,4.3578796,0
0.4371643,4.3665466,0
0.45573425,4.3719788,0
0.4646759,4.361908,0
0.4578247,4.352188,0
0.44311523,4.3665466,0
0.43148804,4.362671,0
0.40975952,4.3593597,0
0.40646362,4.3665466,0
0.39715576,4.363678,0
0.36320496,4.354416,0
0.3218994,4.338257,0
0.2865448,4.3268127,0
0.2627716,4.304306,0
0.2381897,4.2886505,0
0.22045898,4.2875366,0
0.22348022,4.2875366,0
0.22764587,4.307953,0
0.23483276,4.3019104,0
0.25541687,4.3204193,0
0.2874756,4.3431854,0
0.32440186,4.3646393,0
0.36746216,4.409195,0
0.3856659,4.4487457,0
0.39620972,4.447464,0
0.4362793,4.424179,0
0.45030212,4.4357605,0
0.45030212,4.436905,0
0.45030212,4.4247894,0
0.458786,4.412918,0
0.46806335,4.395279,0
0.48817444,4.417038,0
0.5231323,4.446228,0
0.5557251,4.467163,0
0.59768677,4.490509,0
0.62802124,4.5155334,0
0.62986755,4.510208,0
0.62986755,4.510208,0
0.612854,4.515854,0
0.60832214,4.5245667,0
0.6057129,4.5193634,0
0.60113525,4.4916534,0
0.5944061,4.4477997,0
0.5619354,4.42955,0
0.543396,4.424011,0
0.5301056,4.4303894,0
0.52279663,4.432541,0
0.5320587,4.4455566,0
0.5460663,4.4455566,0
0.55085754,4.4455566,0
0.54901123,4.4527435,0
0.5359192,4.4527435,0
0.5233002,4.4347534,0
0.49168396,4.432892,0
0.47317505,4.4484863,0
0.4497223,4.4527435,0
0.42173767,4.4456024,0
0.4143982,4.427231,0
0.41844177,4.4005585,0
0.42156982,4.3819733,0
0.4143982,4.3665466,0
0.4174652,4.372711,0
0.43704224,4.3860626,0
0.44311523,4.3806915,0
0.44737244,4.3457794,0
0.46168518,4.3264313,0
0.45832825,4.323456,0
0.457489,4.317444,0
0.4640503,4.330017,0
0.47721863,4.3539276,0
0.49450684,4.3886414,0
0.5268402,4.4095306,0
0.5540924,4.4196014,0
0.59103394,4.4297333,0
0.60832214,4.446884,0
0.60832214,4.4527435,0
0.60832214,4.458191,0
0.6161804,4.4599304,0
0.6322937,4.4623566,0
0.6325836,4.467102,0
0.61672974,4.467102,0
0.59243774,4.467102,0
0.5832367,4.463562,0
0.56829834,4.4486237,0
0.5491791,4.446106,0
0.52671814,4.4553223,0
0.5174713,4.4599304,0
0.5082092,4.4599304,0
0.5077667,4.465378,0
0.5002899,4.4524536,0
0.5048828,4.4455566,0
0.5149536,4.4550476,0
0.51213074,4.4871063,0
0.4981079,4.505478,0
0.47958374,4.510208,0
0.4646759,4.492325,0
0.4646759,4.4737244,0
0.4646759,4.461151,0
0.47099304,4.4502106,0
0.4676056,4.425308,0
0.46687317,4.4168243,0
0.45051575,4.4026794,0
0.44311523,4.386139,0
0.45114136,4.384918,0
0.457489,4.394211,0
0.47325134,4.402466,0
0.4953308,4.402466,0
0.5077667,4.402466,0
0.5077667,4.402466,0
0.509964,4.402466,0
0.5106201,4.4111023,0
0.4949646,4.404022,0
0.5051575,4.412918,0
0.48999023,4.395279,0
0.47540283,4.389862,0
0.44995117,4.3870697,0
0.44552612,4.3665466,0
0.45030212,4.362076,0
0.4568634,4.3593597,0
0.43740845,4.363632,0
0.40725708,4.3844757,0
0.38879395,4.393692,0
0.36993408,4.386734,0
0.34457397,4.3639526,0
0.32606506,4.3453827,0
0.32774353,4.324341,0
0.32504272,4.3131256,0
0.30647278,4.3019104,0
0.28211975,4.3019104,0
0.27140808,4.294037,0
0.28341675,4.282028,0
0.30192566,4.273178,0
0.31349182,4.3005676,0
0.31201172,4.316269,0
0.30665588,4.324066,0
0.31259155,4.3365784,0
0.32339478,4.360153,0
0.35435486,4.3665466,0
0.38127136,4.376526,0
0.39968872,4.387924,0
0.4202881,4.402466,0
0.44805908,4.3943787,0
0.47583008,4.3697357,0
0.508728,4.352188,0
0.52111816,4.355255,0
0.54837036,4.3657074,0
0.55825806,4.3954926,0
0.5910034,4.4345856,0
0.6094971,4.472473,0
0.628067,4.481476,0
0.63822937,4.4791107,0
0.6507416,4.467102,0
0.6480255,4.482956,0
0.6439514,4.4955444,0
0.63475037,4.4886475,0
0.621109,4.484268,0
0.60910034,4.4942627,0
0.614151,4.5075073,0
0.598053,4.4958344,0
0.5702667,4.4958344,0
0.55804443,4.4958344,0
0.5555725,4.4958344,0
0.55085754,4.4958344,0
0.55085754,4.4825897,0
0.5523224,4.498764,0
0.56163025,4.49942,0
0.5652313,4.465973,0
0.5497284,4.4527435,0
0.5285797,4.4527435,0
0.50057983,4.4479523,0
0.49339294,4.431961,0
0.4773407,4.400772,0
0.46806335,4.395279,0
0.4646759,4.401169,0
0.45822144,4.4262085,0
0.4703064,4.4371033,0
0.47903442,4.424011,0
0.48599243,4.4448853,0
0.51683044,4.4618073,0
0.52212524,4.4750214,0
0.5281372,4.481476,0
0.52835083,4.466156,0
0.5191498,4.4569397,0
0.4996643,4.4374695,0
0.4862213,4.431198,0
0.4841919,4.423111,0
0.4749298,4.3942566,0
0.46562195,4.388092,0
0.46081543,4.389206,0
0.4853058,4.41098,0
0.49339294,4.4417114,0
0.49316406,4.431198,0
0.47462463,4.4355927,0
0.46037292,4.4455566,0
0.45108032,4.45195,0
0.44781494,4.440567,0
0.42919922,4.41008,0
0.43237305,4.402466,0
0.42088318,4.393921,0
0.40481567,4.364151,0
0.38671875,4.3549194,0
0.3653412,4.3390503,0
0.34690857,4.319214,0
0.33538818,4.2983856,0
0.33538818,4.2947235,0
0.33740234,4.3167725,0
0.37434387,4.3336945,0
0.42044067,4.356781,0
0.4493866,4.366089,0
0.457489,4.389694,0
0.46116638,4.3989563,0
0.45892334,4.402466,0
0.44311523,4.402466,0
0.42964172,4.407837,0
0.38812256,4.4168243,0
0.3646698,4.4168243,0
0.37303162,4.40596,0
0.378479,4.4168243,0
0.39024353,4.422714,0
0.41116333,4.433563,0
0.4517975,4.4556274,0
0.479599,4.4748535,0
0.5142822,4.4954987,0
0.536499,4.4886475,0
0.5404968,4.4926605,0
0.5496826,4.5078735,0
0.55708313,4.5173798,0
0.55085754,4.5082855,0
0.5406494,4.485626,0
0.536499,4.4599304,0
0.54577637,4.446396,0
0.55085754,4.4145813,0
0.53829956,4.3898926,0
0.5387573,4.364273,0
0.5540619,4.352188,0
0.56329346,4.357437,0
0.5797577,4.3665466,0
0.5913391,4.3756714,0
0.6097717,4.4082336,0
0.6282959,4.448807,0
0.66127014,4.4697723,0
0.6763153,4.488205,0
0.68014526,4.490387,0
0.6797943,4.4886475,0
0.6680603,4.491089,0
0.63360596,4.5083313,0
0.60305786,4.4967957,0
0.6025696,4.4886475,0
0.6048126,4.485138,0
0.60113525,4.46463,0
0.6088257,4.460434,0
0.61550903,4.467102,0
0.61550903,4.4624634,0
0.61550903,4.4599304,1
-9.8,2.2,1
-7.8,0.2,1
-7.8,1.8,1
-5.8,2.6,1
-4.6,1,1
-13.4,0.2,1
-11,3.4,1
-6.2,-5,1
-3.8,-0.2,1
-1.8,3.8,1
-9,3.8,1
-3.8,3.4,1
-5.8,0.2,1
-3,-0.2,1
-6.6,-0.2,1
-3.8,1.4,1
-11.4,-1,1
-5.8,3.4,1
-17.8,-1,1
-12.2,4.2,1
-13,-1,1
-9,2.6,1
-8.2,0.2,1
-11,2.6,1
-12.6,-3.8,1
-12.2,-2.6,1
-13.8,-6.2,1
-15.4,-5.4,1
-11.8,-6.2,1
-13.4,-5.4,1
-12.6,-5.4,1
-11.4,-5.8,1
-12.6,-3,1
-14.2,-4.6,1
-12.6,-2.6,1
-14.2,-3.4,1
-11.8,-5.4,1
-13.4,-3,1
-14.6,-3,1
-11,-2.6,1
-10.2,-3.8,1
-9.4,-2.6,1
-8.6,-2.2,1
-7.4,-3.4,1
-7.4,-2.2,1
-5.4,-1.4,1
-5,-1.4,1
-3.4,-0.2,1
-2.6,-0.2,1
-2.6,0.2,1
-1.4,1.4,1
-1,3,1
-1.8,-1.8,1
-1,0.6,1
-1,0.2,1
-0.2,0.2,1
-0.6,-0.2,1
-1,-1,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,0.6,1
-0.2,-0.2,1
-0.2,0.2,1
-0.2,1,1
-0.2,1,1
-0.6,-0.2,1
-0.2,0.6,1
-0.2,-0.2,1
-0.6,-0.2,1
-1,-0.6,1
-0.6,-0.6,1
-0.6,-0.2,1
0.2,-2.2,1
1.4,1.8,1
-0.2,1,1
-0.2,-0.6,1
0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
0.2,0.2,1
-0.2,0.2,1
0.2,0.6,1
-0.2,0.2,1
0.2,0.6,1
0.2,0.6,1
-0.2,1,1
-0.2,0.6,1
-0.2,0.2,1
-0.2,-0.2,1
0.2,-0.2,1
-0.2,-0.2,1
-0.2,0.2,1
-0.2,-0.2,1
-0.2,0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,0.6,1
-0.2,-0.2,1
-0.6,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
-0.2,-0.2,1
0,0,1
0,4.5,1
1.5,17.5,1
5.5,44,1
-7,20,1
-4,16.5,1
0,-7,1
-3,-8,1
-2,2,1
-0.5,4,1
-0.5,4,1
0,2,1
0,1.5,1
0,0,1
0,-0.5,1
0,-1.5,1
0,-1.5,1
0,-0.5,1
0,-0.5,1
0,-1.5,1
0,-0.5,1
-0.5,-1.5,1
0,-1.5,1
0,-1.5,1
0,-1.5,1
0,-1.5,1
